ixdat version = 0.2.3
name = 01 Reshma1A 18H28 18H28_RuO2.pkl
technique = EC-MS
tstamp = 1535470034.0204
backend_name = BackendBase(none, address=none)
id = 1
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M32' and 'M72' and 'M44' and 'M2' and 'M34' and 'M20' and 'M40' and 'M4' and 'M36' and 'M18' and 'M28'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["I/mA"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M32,	M72,	M44,	M2,	M34,	M20,	M40,	M4,	M36,	M18,	M28
4752,	0.5237236730234248,	-0.007455515882152055,	34.0,	7.533345827385164e-12,	1.9882945891740553e-13,	1.3645924164213153e-12,	2.1185728108376673e-11,	6.787512239780671e-13,	2.1699115573912048e-11,	6.533713849552292e-13,	5.88993179628443e-09,	2.7545957949513257e-13,	4.3415575117409315e-10,	1.1847241417904573e-11
4754,	0.5131231547659961,	-0.007567457305907641,	34.0,	7.761362235041732e-12,	1.9434464683994851e-13,	1.3657659375020696e-12,	2.131711132324201e-11,	6.852518238978766e-13,	2.1433658065482292e-11,	6.663294117399854e-13,	5.874214537820578e-09,	2.808629394539529e-13,	4.340508395748013e-10,	1.1713705548428724e-11
4756,	0.5027973452637609,	-0.007697686677414081,	34.0,	7.563149503802577e-12,	1.937334679362341e-13,	1.3513596504281627e-12,	2.1136087236753606e-11,	7.419906532794868e-13,	2.168909696828667e-11,	6.280780715645477e-13,	5.897401098525673e-09,	2.847031796633049e-13,	4.3666010558415564e-10,	1.1516130306087607e-11
4758,	0.4932979348371104,	-0.007857209436663338,	34.0,	7.499825830041978e-12,	1.9312228903251967e-13,	1.361166131520554e-12,	2.1314403882700575e-11,	7.143361174549132e-13,	2.139937220993704e-11,	6.653062451384112e-13,	5.890929140368987e-09,	2.706486132087938e-13,	4.3606663770998733e-10,	1.1863453763549773e-11
4760,	0.48915874717555524,	-0.001062520656188198,	34.0,	7.431614543136466e-12,	1.9251111012880523e-13,	1.3765316147337697e-12,	2.1435852047430858e-11,	7.286492303969031e-13,	2.169933891547821e-11,	6.134618391260037e-13,	5.8955924172926585e-09,	3.0499134611426764e-13,	4.376949888477779e-10,	1.1950257677321076e-11
4762,	0.49797487503707943,	0.006343911942324712,	34.0,	7.80530277711953e-12,	1.922432062510329e-13,	1.3332281745255759e-12,	2.0974930806671482e-11,	6.783030447554736e-13,	2.1995766676952564e-11,	6.760091008872341e-13,	5.867236420421439e-09,	2.90297160981724e-13,	4.330964515911586e-10,	1.1407731855855974e-11
4764,	0.5111907549448098,	0.007756066498987741,	34.0,	7.779859341098885e-12,	1.9334265434148145e-13,	1.2478985200112276e-12,	2.1006861244731567e-11,	6.996651606405919e-13,	2.1818271074304645e-11,	6.064611489462463e-13,	5.880620083187221e-09,	3.0640675910158046e-13,	4.339260780744352e-10,	1.1524408251663277e-11
4766,	0.5180628153631684,	0.008190381044339423,	34.0,	7.493820852279755e-12,	1.923496730159594e-13,	1.3013266589944546e-12,	2.122447289045418e-11,	6.953256021059866e-13,	2.1933316657012962e-11,	7.088136898766077e-13,	5.8817959000719974e-09,	3.17882830985637e-13,	4.338598758194231e-10,	1.1887670045976734e-11
4768,	0.5306860165995081,	0.008412480908580308,	34.0,	7.735577052887959e-12,	1.8843017502085484e-13,	1.2218408209357755e-12,	2.142494049768566e-11,	6.737282016826716e-13,	2.1087299935062687e-11,	6.566869161184799e-13,	5.8717081458409e-09,	3.167725916317877e-13,	4.3359800557337295e-10,	1.1756572857675337e-11
4770,	0.5385350936900675,	0.008574167224599203,	34.0,	7.50501983243398e-12,	1.9371024329254944e-13,	1.3694393841140467e-12,	2.1405480457663118e-11,	6.867099789386627e-13,	2.1623381594966072e-11,	6.471579684179812e-13,	5.886654912145948e-09,	2.538777039324312e-13,	4.337702086996611e-10,	1.1903737369999782e-11
4772,	0.5505657923523354,	0.008645452063705955,	35.0,	7.482345647505233e-12,	1.956782131534959e-13,	1.3130326635497989e-12,	2.170074617820076e-11,	7.636803508373912e-13,	2.1437963294336633e-11,	6.470914511959244e-13,	5.897287063145565e-09,	2.952763723088487e-13,	4.3587630768158066e-10,	1.1840060346858406e-11
4774,	0.5601669820466323,	0.008591879377526394,	35.0,	7.697928764833447e-12,	1.9532742538237549e-13,	1.3118337722988058e-12,	2.1359531932579732e-11,	7.88746583714547e-13,	2.1976761860780194e-11,	6.429291232191064e-13,	5.895152497518539e-09,	2.841450687814261e-13,	4.370221948544725e-10,	1.1864500351552455e-11
4776,	0.5693421429991775,	0.008609975765496398,	35.0,	7.702515137150264e-12,	1.9497663761125506e-13,	1.345452202865872e-12,	2.1504916409878845e-11,	7.346672298281251e-13,	2.2073808654941823e-11,	6.635069198040812e-13,	5.892082155376532e-09,	3.2886736194421065e-13,	4.3659985985283487e-10,	1.1686850757037116e-11
4778,	0.5803398925702112,	0.008628229371359215,	35.0,	7.724473120904603e-12,	1.938757255530307e-13,	1.2992139231381377e-12,	2.1509890991996553e-11,	7.005678657866075e-13,	2.1690386657369194e-11,	6.462790316783441e-13,	5.871040185180325e-09,	2.682633179608757e-13,	4.317234823106194e-10,	1.1772539425260599e-11
4780,	0.5883320468301401,	0.00864993205477852,	35.0,	7.438296759103757e-12,	1.912397961282284e-13,	1.3320445028830138e-12,	2.1141483648346504e-11,	6.440205792376069e-13,	2.14209614545444e-11,	6.510671681571121e-13,	5.897863413675425e-09,	2.8824260972166883e-13,	4.3708716085297815e-10,	1.2166684051135999e-11
4782,	0.6009507422352016,	0.008658336550172143,	35.0,	7.606373745861291e-12,	1.8935124780828534e-13,	1.2931046124810712e-12,	2.1783523271816835e-11,	7.418369616780552e-13,	2.1347942401876247e-11,	6.631145922833723e-13,	5.873860364812867e-09,	3.05576471397098e-13,	4.311175568826244e-10,	1.1933462419601977e-11
4784,	0.6076998036618887,	0.008691970769490055,	35.0,	7.831124737323685e-12,	1.902136798865685e-13,	1.3132163851216874e-12,	2.1541170857119285e-11,	7.567501143865573e-13,	2.1686867131991426e-11,	5.862987151438597e-13,	5.900754668340811e-09,	2.933156603954939e-13,	4.3780147937342537e-10,	1.1758064089283564e-11
4786,	0.6203196618134591,	0.008732817188981558,	35.0,	7.838189785879593e-12,	1.910761119648516e-13,	1.3047843066024117e-12,	2.154601153107484e-11,	6.869766928723379e-13,	2.184560538700046e-11,	7.023460949463378e-13,	5.893090911424686e-09,	3.2297031658328436e-13,	4.353035031123236e-10,	1.1718250182852973e-11
4788,	0.6295690709057049,	0.008845727031830303,	35.0,	7.930972042239497e-12,	1.9193854404313476e-13,	1.2603618802903467e-12,	2.1277237092758225e-11,	7.443563798666893e-13,	2.1343832481421313e-11,	6.380858798745446e-13,	5.899836251724774e-09,	2.883616208792e-13,	4.371730346549689e-10,	1.1612409048880261e-11
4790,	0.6346100798993398,	0.004328728754205828,	35.0,	7.891811003205456e-12,	1.9288193005696618e-13,	1.4156254739161104e-12,	2.1789109247907528e-11,	7.393706982315087e-13,	2.174109775281311e-11,	6.773919014874004e-13,	5.890428689914684e-09,	2.906224160722084e-13,	4.358176097535837e-10,	1.1972316054377732e-11
4792,	0.6331461814252642,	0.0023266011176830436,	35.0,	7.698454494778078e-12,	1.9553677153730493e-13,	1.336879822928612e-12,	2.18946763775445e-11,	7.307038277316354e-13,	2.1177254513658513e-11,	6.553028326921171e-13,	5.87776574844429e-09,	2.8458194229158086e-13,	4.330924421994651e-10,	1.1959648246493874e-11
4794,	0.6351971151461384,	0.0019316614772900743,	35.0,	8.663679880852758e-12,	1.8778688321512821e-13,	1.3479069144151108e-12,	2.1702845505342082e-11,	6.955386683346781e-13,	2.1822578918506222e-11,	6.785100790263375e-13,	5.8650133112348804e-09,	2.6778809082947443e-13,	4.326880430189976e-10,	1.1841452509165091e-11
4796,	0.6326526982235892,	0.0018119886137113025,	35.0,	8.692328121339214e-12,	1.874614089318153e-13,	1.3570552249154841e-12,	2.1771083358810682e-11,	7.796764347027953e-13,	2.1753306051831303e-11,	6.553979371123732e-13,	5.870903642658521e-09,	3.238062376303077e-13,	4.3543612009105566e-10,	1.1899023485230668e-11
4798,	0.6355135236636864,	0.001753972890758334,	35.0,	8.286201957511885e-12,	1.9422451531295718e-13,	1.3393698023280668e-12,	2.1797964577974603e-11,	7.055508171478999e-13,	2.1399302156434306e-11,	6.451763181571508e-13,	5.887444434689687e-09,	2.9628194725902237e-13,	4.345687066135743e-10,	1.154503564642096e-11
4800,	0.6328873999118804,	0.0017009401517531877,	35.0,	8.87527362511995e-12,	1.9382974176692859e-13,	1.3726111032377265e-12,	2.1377566531577212e-11,	6.367471519397582e-13,	2.162554287477409e-11,	6.69385514876958e-13,	5.885717498161575e-09,	2.6939389859635927e-13,	4.3798414492685276e-10,	1.1748235590802336e-11
4802,	0.6362370287123954,	0.0016642307675198713,	35.0,	9.02086313623827e-12,	1.9324331677079887e-13,	1.3582515654325498e-12,	2.1394659827509722e-11,	6.587352829834931e-13,	2.1616959959812275e-11,	6.854165075672058e-13,	5.879306264814705e-09,	2.901491890195475e-13,	4.34968719236401e-10,	1.1778242988736743e-11
4804,	0.6328622218204706,	0.0016487890215599326,	35.0,	8.76470580525473e-12,	1.9224822699422752e-13,	1.2475430808234841e-12,	2.1561586911533372e-11,	6.921349012978067e-13,	2.1475535294279097e-11,	6.302544661526737e-13,	5.886436318750928e-09,	3.0984167874214033e-13,	4.3623701239551263e-10,	1.1895714387532684e-11
4806,	0.6356416549833346,	0.0016296649676074896,	35.0,	8.94658643079918e-12,	1.9125313721765617e-13,	1.4784315090689664e-12,	2.1574060162640227e-11,	6.228253132616199e-13,	2.0947394194135856e-11,	6.859022330809205e-13,	5.889411460445016e-09,	3.2114782771489664e-13,	4.3896261613507804e-10,	1.2165067991863908e-11
4808,	0.6343912065469648,	0.001602415857341074,	35.0,	8.873892654812608e-12,	1.9025804744108482e-13,	1.3112263696276394e-12,	2.133604459109313e-11,	7.560448793854855e-13,	2.166209727508181e-11,	6.898579976071519e-13,	5.887685518022037e-09,	3.136683806722998e-13,	4.361867451019374e-10,	1.1857969312445944e-11
4810,	0.6343537805244486,	0.0015963781070103553,	35.0,	8.58132425924952e-12,	1.897516955126837e-13,	1.3429314423542467e-12,	2.1587437524925466e-11,	7.325486342940678e-13,	2.187606437101746e-11,	6.712601606704407e-13,	5.871195430223885e-09,	3.0568761795561886e-13,	4.35571474376982e-10,	1.1795126885340996e-11
4812,	0.6350286670731062,	0.0015886010145848173,	35.0,	8.769797444005363e-12,	1.933156089369867e-13,	1.3676574006585246e-12,	2.15052345253344e-11,	7.663226313631004e-13,	2.162431039737621e-11,	6.602080982464647e-13,	5.888816871417417e-09,	2.889629810414449e-13,	4.343559798398724e-10,	1.2091737773552183e-11
4814,	0.632778006376615,	0.0015683435184206294,	35.0,	8.554202972815359e-12,	1.958782430695755e-13,	1.360052801406257e-12,	2.1388045917922994e-11,	8.144477792347462e-13,	2.146563212806638e-11,	6.958412912777546e-13,	5.892473179364546e-09,	3.0204889027344413e-13,	4.3786223636465637e-10,	1.1969713109936573e-11
4816,	0.6359731353683571,	0.0015576432389130081,	35.0,	8.603314352292925e-12,	1.9653380727613582e-13,	1.3458108901953505e-12,	2.1749495565533115e-11,	7.543953225381054e-13,	2.1230608448293243e-11,	6.87441834873113e-13,	5.8827177386804525e-09,	2.871211019234398e-13,	4.3397031919592366e-10,	1.2097976464749907e-11
4818,	0.6334625616845481,	0.0015592686875406877,	35.0,	8.734733561336831e-12,	1.921532949754446e-13,	1.3263015639716062e-12,	2.171098340839519e-11,	6.247958964166973e-13,	2.175637111330431e-11,	5.915421386895695e-13,	5.8861582619592505e-09,	3.1770032293238586e-13,	4.363964808560521e-10,	1.1784095463475673e-11
4820,	0.634275295368357,	0.0015460067996464837,	35.0,	8.759031029568243e-12,	1.9342450778582474e-13,	1.4016902915166243e-12,	2.1345233700873193e-11,	7.223587676884373e-13,	2.1323632749459294e-11,	6.474986382429819e-13,	5.8897263012262975e-09,	3.3372176472035267e-13,	4.34992988514099e-10,	1.1416285222645606e-11
4822,	0.6349581470983239,	0.0015363499700825406,	35.0,	8.636833471547145e-12,	1.9093970746589168e-13,	1.3505026905390085e-12,	2.174446505328232e-11,	7.262687451031733e-13,	2.145820537268231e-11,	6.356803236072866e-13,	5.8768642085071895e-09,	2.946623240569444e-13,	4.34772502726162e-10,	1.2024067577978801e-11
4824,	0.6343843560447512,	0.0015287810542026809,	35.0,	8.662587592354554e-12,	1.831520665100182e-13,	1.3420009396476786e-12,	2.1348777853791838e-11,	6.716992599306772e-13,	2.1493494781867648e-11,	6.129055858158664e-13,	5.873933295152709e-09,	2.8723453545891737e-13,	4.344035842504155e-10,	1.1825023066423735e-11
4826,	0.6352216305265944,	0.00153619979441899,	35.0,	8.982224411520426e-12,	1.8561477753344054e-13,	1.4035471539649123e-12,	2.1760242029678835e-11,	6.254319214028983e-13,	2.1163863976398226e-11,	6.295932933965843e-13,	5.887398682368825e-09,	2.845613611422222e-13,	4.365153132512396e-10,	1.2187075688033235e-11
4828,	0.6326602413131361,	0.0015305505316287268,	35.0,	8.690400660207751e-12,	1.8780665978613835e-13,	1.4411357724998327e-12,	2.1407113412893272e-11,	7.165692497633507e-13,	2.1766937228296833e-11,	7.42304015320034e-13,	5.887099474908772e-09,	3.0115280314819613e-13,	4.3546306936662283e-10,	1.1742394673189503e-11
4830,	0.6355149586721535,	0.0015144047343975254,	35.0,	8.796799317022539e-12,	1.8940014219251568e-13,	1.5024343438653541e-12,	2.2371010887467184e-11,	7.110323542510778e-13,	2.1451658762316536e-11,	6.796235684406243e-13,	5.868692129077958e-09,	2.990879224999517e-13,	4.3556679979038394e-10,	1.2002154208286956e-11
4832,	0.633244096060997,	0.0015032102480294304,	35.0,	8.875702636719677e-12,	1.8964618044729144e-13,	1.4001081011412646e-12,	2.1493362588775434e-11,	6.554788759630207e-13,	2.1148074905742055e-11,	6.150989346881875e-13,	5.870240885336372e-09,	3.146282094308888e-13,	4.3560298263283546e-10,	1.1499685745319289e-11
4834,	0.6348602654113916,	0.0015132217166026198,	35.0,	8.986762855455964e-12,	1.9390428366199905e-13,	1.3953406642360992e-12,	2.2423102070053447e-11,	6.887188831158574e-13,	2.1539131269180414e-11,	7.028594155045418e-13,	5.874052388017644e-09,	3.020873008388493e-13,	4.3630385705501064e-10,	1.1978213231087928e-11
4836,	0.63498229478559,	0.0015029202279394115,	35.0,	8.909115431784344e-12,	1.9216045852308697e-13,	1.4401542244828747e-12,	2.202671431244407e-11,	7.155320463326197e-13,	2.1242494944208288e-11,	6.189135739215989e-13,	5.871700731739572e-09,	3.0272880437838974e-13,	4.335563541755685e-10,	1.1702247891147908e-11
4838,	0.6343714079659538,	0.001500320359328913,	35.0,	8.690943928610016e-12,	1.9194021967020575e-13,	1.426930852117387e-12,	2.138814019730496e-11,	7.298848942456447e-13,	2.1660132035377754e-11,	6.770736227861829e-13,	5.881251164579399e-09,	2.983648839732367e-13,	4.385019860177014e-10,	1.1710717744109e-11
4840,	0.6349080777472761,	0.001507618218136532,	35.0,	8.55280114878119e-12,	1.9171998081732454e-13,	1.3886760455896808e-12,	2.1817408251433036e-11,	6.939529068971276e-13,	2.1416953151607647e-11,	6.839737314385947e-13,	5.887428718679509e-09,	2.9660891748690835e-13,	4.3838521130527166e-10,	1.2027895677591231e-11
4842,	0.6338329671652958,	0.0014984964525381534,	35.0,	8.796749951365014e-12,	1.9149974196444335e-13,	1.2702741702238674e-12,	2.1079784992711646e-11,	7.435253001165279e-13,	2.1841799146944507e-11,	6.088499467511132e-13,	5.89196630115144e-09,	2.841543416543372e-13,	4.3832693523438216e-10,	1.1463144977702084e-11
4844,	0.6357014120340462,	0.0014908871803335816,	35.0,	8.986710540135668e-12,	1.9127950311156214e-13,	1.3476584840126876e-12,	2.171779122793771e-11,	6.287802540872326e-13,	2.1661929737349013e-11,	7.072757836236836e-13,	5.88738770415139e-09,	3.0171774363868454e-13,	4.368967113155554e-10,	1.1631323522764822e-11
4846,	0.6334485172175877,	0.0015022169818008756,	35.0,	8.949344901978437e-12,	1.9061317032479158e-13,	1.3607993041989491e-12,	2.1281273179556504e-11,	6.167153137114166e-13,	2.1713814404447385e-11,	7.160124461824107e-13,	5.8768703897156936e-09,	3.02314731854417e-13,	4.3521587975606524e-10,	1.1938477518088506e-11
4848,	0.6347457393535051,	0.0014955403376324284,	35.0,	8.82747613630382e-12,	1.8934480175218447e-13,	1.3774476292696583e-12,	2.1210551004651122e-11,	7.060905120321866e-13,	2.1744262760870023e-11,	6.364966548514073e-13,	5.879363146935683e-09,	3.0619094776673046e-13,	4.3791009550842e-10,	1.1811473980389165e-11
4850,	0.6348548926184283,	0.0014826107103530612,	35.0,	8.769349734887795e-12,	1.8807643317957735e-13,	1.3199935217561574e-12,	2.145484901189154e-11,	6.425166029457338e-13,	2.206987151674774e-11,	6.316579822836283e-13,	5.888022994584937e-09,	2.783074761252835e-13,	4.389881474222429e-10,	1.1515062990207808e-11
4852,	0.6352191106318084,	0.0014872994684790141,	35.0,	8.744233914523802e-12,	1.8680806460697026e-13,	1.4188100484186323e-12,	2.1421759639026223e-11,	6.378455664279689e-13,	2.116538380524255e-11,	6.136803603099577e-13,	5.874621749152082e-09,	2.9776918683095915e-13,	4.340308224733542e-10,	1.1879729351706389e-11
4854,	0.6333275892738002,	0.0014921959411683607,	35.0,	8.802685682413674e-12,	1.8748126344914742e-13,	1.3796106754249806e-12,	2.193304270698475e-11,	7.178365402736064e-13,	2.167899513885458e-11,	6.315855944332353e-13,	5.881014788711109e-09,	3.0394326390202714e-13,	4.3572750205377447e-10,	1.198597793073068e-11
4856,	0.6337908349766112,	0.0014799482472425511,	35.0,	9.169763839054375e-12,	1.8830998656878782e-13,	1.385514967693539e-12,	2.111233892185568e-11,	7.314258001571992e-13,	2.1569126253983512e-11,	6.890320427404149e-13,	5.885155585734041e-09,	3.126688066862309e-13,	4.394333734175781e-10,	1.2064158799124544e-11
4858,	0.6363060900557185,	0.0014754214509161445,	35.0,	8.854319114608075e-12,	1.8878308503570144e-13,	1.427043464460479e-12,	2.1652531831365738e-11,	6.926465088419824e-13,	2.188903051428269e-11,	6.835196698760305e-13,	5.877452362041319e-09,	2.9111557794599804e-13,	4.367631143158445e-10,	1.1618386125782367e-11
4860,	0.6329039470092984,	0.0014830733734260027,	35.0,	9.259384917763595e-12,	1.8609113597076687e-13,	1.3838569310611922e-12,	2.1722691467695298e-11,	6.911682798914021e-13,	2.1074127305156892e-11,	6.563736838166181e-13,	5.879747792128077e-09,	2.8328472978407095e-13,	4.3818460477859277e-10,	1.1949971367671991e-11
4862,	0.6333067229694586,	0.0014822225455743353,	35.0,	8.68105371955058e-12,	1.8794983958491015e-13,	1.3857885553034025e-12,	2.1819304015081413e-11,	7.416901130473869e-13,	2.167614924882244e-11,	7.352208955410685e-13,	5.88318470340467e-09,	2.9991862990126587e-13,	4.3686563010295786e-10,	1.1868042583454038e-11
4864,	0.6353558636054646,	0.0014707473242997649,	35.0,	8.780681721396129e-12,	1.9147561514424666e-13,	1.3890029983532492e-12,	2.1559232349281334e-11,	7.247454421055159e-13,	2.162106841707546e-11,	6.964264489840929e-13,	5.874582982903689e-09,	3.09699519807877e-13,	4.3613889270763886e-10,	1.1918721376134092e-11
4866,	0.6324975965113213,	0.0014729331703928988,	35.0,	9.140193842418569e-12,	1.9292351226992813e-13,	1.4539775591067588e-12,	2.157938510807167e-11,	6.069791526417443e-13,	2.155016700791645e-11,	6.269384315551177e-13,	5.8654682837397206e-09,	3.188666316927375e-13,	4.338639260118916e-10,	1.1618450622921911e-11
4868,	0.6354004834886787,	0.0014775664419550709,	35.0,	8.790015637059887e-12,	2.002219934041271e-13,	1.338444628817345e-12,	2.149658512607345e-11,	7.152798248186866e-13,	2.1400366362776246e-11,	6.582337797426897e-13,	5.8654475197878e-09,	2.9631991463295336e-13,	4.3271569878369714e-10,	1.2017955728943904e-11
4870,	0.6335888654933708,	0.0014724175543085621,	35.0,	8.536285638510578e-12,	1.9252173233842712e-13,	1.4300419422431907e-12,	2.1244947680170434e-11,	6.628775123078833e-13,	2.157154721647223e-11,	6.999565495087167e-13,	5.873447937197016e-09,	2.90591427895907e-13,	4.376394981732278e-10,	1.1840714599072493e-11
4872,	0.6358046621194905,	0.0014662631717735734,	35.0,	8.731576599593824e-12,	1.9050514287363068e-13,	1.4402955174462723e-12,	2.1375063921822787e-11,	6.828451937100104e-13,	2.140056290710142e-11,	7.23578149286984e-13,	5.8793963228587944e-09,	3.0993441754642414e-13,	4.36663448696776e-10,	1.1944131059989332e-11
4874,	0.6336274146002432,	0.0014720261968225255,	35.0,	9.02205498437435e-12,	1.9147046070115175e-13,	1.362446696620285e-12,	2.1050341692225773e-11,	6.705877495083165e-13,	2.1531318346500676e-11,	6.886393220870541e-13,	5.881092083448363e-09,	3.012393907400762e-13,	4.3915963950950543e-10,	1.1760676579684848e-11
4876,	0.634143905553823,	0.0014716643963160832,	35.0,	8.607445082922984e-12,	1.9243577852867282e-13,	1.3719705167414416e-12,	2.1707793294121823e-11,	6.161083694744698e-13,	2.1934941182518922e-11,	6.539151490690635e-13,	5.877701515083075e-09,	2.8630844215423145e-13,	4.355218898437769e-10,	1.1652385278501962e-11
